"year","site","ssh","st_dev"
2008,"NeahBay",-0.0783333333333333,0.0274651294068194
2008,"NorthSpit",-0.069,0.0313209195267316
2008,"PointReyes",-0.0456666666666667,0.033291640592397
2008,"PortAngeles",-0.076,0.0276224546338663
2008,"PortChicago",-0.0566666666666667,0.0438786204584116
2008,"PortOrford",-0.0663333333333333,0.0302875111776015
2008,"PortSanLuis",-0.0316666666666667,0.0362950869035099
2008,"PortTownsend",-0.0666666666666667,0.0345301800362137
2008,"RedwoodCity",-0.0603333333333333,0.0320052079095471
2008,"SanDiego",-0.0136666666666667,0.0427122152707318
2008,"SanFrancisco",-0.0706666666666667,0.0417652167878168
2008,"SantaBarbara",-0.0323333333333333,0.031374086972107
2008,"SantaMonica",-0.00433333333333333,0.033291640592397
2008,"Seattle",-0.0806666666666667,0.0245424801789333
2008,"SouthBeachOR",-0.0626666666666667,0.0132035348802256
2008,"TokePoint",-0.058,0.019313207915828
2009,"Alameda",-0.0193333333333333,0.0645316459834501
2009,"ArenaCove",-0.0173333333333333,0.0640026041136869
2009,"Astoria",-0.0296666666666667,0.051597803570824
2009,"Charleston",-0.0253333333333333,0.0815924833139263
2009,"CherryPoint",-0.044,0.0658255269633294
2009,"CrescentCity",-0.00766666666666667,0.0878995638972875
2009,"FridayHarbor",-0.0456666666666667,0.0692411245816627
2009,"Garibaldi",-0.0183333333333333,0.0789071183945614
2009,"LaJolla",-0.0183333333333333,0.0232880512996114
2009,"LosAngeles",0,0.0164620776331543
2009,"Monterey",-0.019,0.0548361194834208
2009,"NeahBay",-0.0416666666666667,0.0833446658961048
2009,"NorthSpit",-0.025,0.0840178552451799
2009,"PointReyes",-0.0263333333333333,0.0661614187675365
2009,"PortAngeles",-0.0503333333333333,0.0786913802988188
2009,"PortChicago",-0.0146666666666667,0.0666433292485702
2009,"PortOrford",-0.023,0.0958175349296777
2009,"PortSanLuis",-0.0156666666666667,0.0360739980225832
2009,"PortTownsend",-0.0363333333333333,0.07245228314783
2009,"RedwoodCity",-0.028,0.0551089829338194
2009,"SanDiego",-0.00933333333333333,0.0188237438713273
2009,"SanFrancisco",-0.0306666666666667,0.0670099495100044
2009,"SantaBarbara",-0.024,0.0240208242989286
2009,"SantaMonica",-0.004,0.0216564078277077
2009,"Seattle",-0.058,0.0652073615476044
2009,"SouthBeachOR",-0.025,0.0831624915451672
2009,"TokePoint",-0.0153333333333333,0.0925544884559
2010,"Alameda",-0.0286666666666667,0.0680759379908447
2010,"ArenaCove",-0.0186666666666667,0.0881438218670675
2010,"Astoria",0.00833333333333333,0.0657292426042879
2010,"Charleston",0.0303333333333333,0.0695149863938225
2010,"CherryPoint",0.0216666666666667,0.0720162018807805
2010,"CrescentCity",-0.0116666666666667,0.0725005747103658
2010,"FridayHarbor",0.0263333333333333,0.073364387364261
2010,"Garibaldi",0.0436666666666667,0.0622923216242045
2010,"LaJolla",-0.035,0.0169705627484771
2010,"LosAngeles",-0.007,0.0480416485978572
2010,"Monterey",-0.031,0.0721734023030645
2010,"NeahBay",0.036,0.0632692658405327
2010,"NorthSpit",-0.00333333333333333,0.070550218520805
2010,"PointReyes",-0.0376666666666667,0.0775714724195263
2010,"PortAngeles",0.048,0.0685638388656878
2010,"PortChicago",-0.00866666666666667,0.0625646332470137
2010,"PortOrford",0.00166666666666667,0.0583209510667765
2010,"PortSanLuis",-0.03,0.0618304132284428
2010,"PortTownsend",0.0293333333333333,0.0659570567364352
2010,"RedwoodCity",-0.0276666666666667,0.0677962634171923
2010,"SanDiego",-0.014,0.0446766158073774
2010,"SanFrancisco",-0.033,0.0703135833249878
2010,"SantaBarbara",-0.046,NA
2010,"SantaMonica",-0.0193333333333333,0.0446355613085949
2010,"Seattle",0.00633333333333333,0.0649409988630706
2010,"SouthBeachOR",0.032,0.0667757440991862
2010,"TokePoint",0.0193333333333333,0.0707413127764345
2011,"Alameda",0.0333333333333333,0.00986576572463249
2011,"ArenaCove",-0.00966666666666667,0.0176162803489651
2011,"Astoria",0.0923333333333333,0.0191398362932741
2011,"Charleston",0.0196666666666667,0.014742229591664
2011,"CherryPoint",0.0186666666666667,0.0109696551146029
2011,"CrescentCity",-0.006,0.014422205101856
2011,"FridayHarbor",0.0206666666666667,0.0117189305541646
2011,"Garibaldi",0.0373333333333333,0.00321455025366432
2011,"LaJolla",0.0236666666666667,0.00838649708360608
2011,"LosAngeles",0.008,0.00871779788708135
2011,"Monterey",-0.00866666666666667,0.0119303534454489
2011,"NeahBay",0.0263333333333333,0.0118462370959446
2011,"NorthSpit",0.000666666666666666,0.0127410099024109
2011,"PointReyes",0.00233333333333333,0.0221885856541902
2011,"PortAngeles",0.0173333333333333,0.0113724814061547
2011,"PortChicago",0.0736666666666667,0.0196553639837408
2011,"PortOrford",0.004,0.0272213151776324
2011,"PortSanLuis",-0.011,0.002
2011,"PortTownsend",0.0236666666666667,0.0124230967690561
2011,"RedwoodCity",0.0273333333333333,0.014047538337137
2011,"SanDiego",0.0106666666666667,0.0055075705472861
2011,"SanFrancisco",0.00566666666666667,0.0142243921955679
2011,"SantaBarbara",-0.001,0.0121655250605964
2011,"SantaMonica",-0.0136666666666667,0.0089628864398325
2011,"Seattle",0.012,0.0112694276695846
2011,"SouthBeachOR",0.0273333333333333,0.00251661147842358
2011,"TokePoint",0.0136666666666667,0.00702376916856849
2012,"Alameda",-0.0193333333333333,0.0123423390543824
2012,"ArenaCove",-0.008,0.0320780298646909
2012,"Astoria",0.0926666666666667,0.0936019942807488
2012,"Charleston",0.045,0.0782496006379585
2012,"CherryPoint",0.0286666666666667,0.0621396277212322
2012,"CrescentCity",0.004,0.0730205450541147
2012,"FridayHarbor",0.0273333333333333,0.0649332991101895
2012,"Garibaldi",0.046,0.0665056388586712
2012,"Hammond",0.101333333333333,0.0841981789193408
2012,"LaJolla",0.032,0.0296141857899217
2012,"LosAngeles",0.0143333333333333,0.0285365263010993
2012,"Monterey",-0.02,0.0150996688705415
2012,"NeahBay",0.053,0.084870489570875
2012,"NorthSpit",0.00666666666666667,0.054793551932078
2012,"PointReyes",-0.004,0.019157244060668
2012,"PortAngeles",0.0353333333333333,0.070315953618886
2012,"PortChicago",-0.00966666666666667,0.0141891977691952
2012,"PortOrford",0.0296666666666667,0.0698665394400877
2012,"PortSanLuis",-0.0103333333333333,0.0202072594216369
2012,"PortTownsend",0.0446666666666667,0.0686464371495953
2012,"RedwoodCity",-0.0216666666666667,0.0105987420637231
2012,"SanDiego",0.014,0.027
2012,"SanFrancisco",-0.021,0.0104403065089106
2012,"SantaBarbara",0.00633333333333333,0.0251064400768674
2012,"SantaMonica",0.0106666666666667,0.0281484161780611
2012,"Seattle",0.0206666666666667,0.0620026881137692
2012,"SouthBeachOR",0.0453333333333333,0.0777967437193443
2012,"TokePoint",0.0303333333333333,0.0805626050555302
2013,"Alameda",-0.036,0.0134536240470737
2013,"ArenaCove",-0.0163333333333333,0.0282901631902917
2013,"Astoria",-0.0446666666666667,0.00568624070307733
2013,"Charleston",-0.0443333333333333,0.0474271370982198
2013,"CherryPoint",-0.0366666666666667,0.0251661147842358
2013,"CrescentCity",-0.0536666666666667,0.0366924152016917
2013,"FridayHarbor",-0.033,0.0310966236109324
2013,"Garibaldi",-0.018,0.0576541412215983
2013,"Hammond",0.0323333333333333,0.0414889543533376
2013,"LaJolla",0.00533333333333333,0.00808290376865476
2013,"LosAngeles",0.0113333333333333,0.00650640709864771
2013,"Monterey",-0.024,0.0105356537528527
2013,"NeahBay",-0.0396666666666667,0.0510816340119747
2013,"NorthSpit",-0.0426666666666667,0.0365011415346607
2013,"PointReyes",-0.0166666666666667,0.0164418166068514
2013,"PortAngeles",-0.047,0.0422255846614348
2013,"PortChicago",-0.0413333333333333,0.0179536440126603
2013,"PortOrford",-0.0353333333333333,0.0510326692750177
2013,"PortSanLuis",-0.00766666666666667,0.00503322295684717
2013,"PortTownsend",-0.0326666666666667,0.0345880518869354
2013,"RedwoodCity",-0.0436666666666667,0.00665832811847939
2013,"SanDiego",0.00933333333333333,0.00602771377334171
2013,"SanFrancisco",-0.0446666666666667,0.0172143351115671
2013,"SantaBarbara",0.00233333333333333,0.00513160143944688
2013,"SantaMonica",0.003,0.00608276253029822
2013,"Seattle",-0.0496666666666667,0.0300055550412475
2013,"SouthBeachOR",-0.0453333333333333,0.0532008771857507
2013,"TokePoint",-0.059,0.0530282943342514
2014,"Alameda",0.0223333333333333,0.0110151410945722
2014,"ArenaCove",0.0536666666666667,0.0257940561628708
2014,"Astoria",0.055,0.0859127464349732
2014,"Charleston",0.0306666666666667,0.036226141573915
2014,"CherryPoint",0.0306666666666667,0.0327465010853577
2014,"CrescentCity",0.024,0.0177763888346312
2014,"FridayHarbor",0.0393333333333333,0.0253837218179946
2014,"Garibaldi",0.061,0.0475709995690652
2014,"Hammond",0.0456666666666667,0.0527762572880394
2014,"LaJolla",0.0646666666666667,0.0142243921955679
2014,"LosAngeles",0.068,0.0141774468787578
2014,"Monterey",0.0403333333333333,0.00642910050732863
2014,"NeahBay",0.0493333333333333,0.0506491197685935
2014,"NorthSpit",0.044,0.014422205101856
2014,"PointReyes",0.0433333333333333,0.0145716619962629
2014,"PortAngeles",0.0416666666666667,0.0385529938310027
2014,"PortChicago",2.88555890697965e-19,0.0185202591774521
2014,"PortOrford",0.0436666666666667,0.0325166623953525
2014,"PortSanLuis",0.051,0.00346410161513775
2014,"PortTownsend",0.049,0.0365102725270574
2014,"RedwoodCity",0.017,0.00854400374531753
2014,"SanDiego",0.073,0.0157162336455017
2014,"SanFrancisco",0.02,0.014422205101856
2014,"SantaBarbara",0.0543333333333333,0.0055075705472861
2014,"SantaMonica",0.0563333333333333,0.0128970280814354
2014,"Seattle",0.0296666666666667,0.0379780638439262
2014,"SouthBeachOR",0.042,0.0441927595879687
2014,"TokePoint",0.038,0.0545802161959808
2015,"Alameda",0.0343333333333333,0.0289367125522809
2015,"ArenaCove",0.0723333333333333,0.0263881286440197
2015,"Astoria",-0.071,0.0443057558337514
2015,"Charleston",0.0123333333333333,0.021221058723196
2015,"CherryPoint",0.017,0.0149331845230681
2015,"CrescentCity",0.0273333333333333,0.0415250928154692
2015,"FridayHarbor",0.0193333333333333,0.0145716619962629
2015,"Garibaldi",0.007,0.0166433169770932
2015,"LaJolla",0.063,0.00754983443527075
2015,"LosAngeles",0.0703333333333333,0.00321455025366431
2015,"Monterey",0.0533333333333333,0.0219393102292058
2015,"NeahBay",-0.00633333333333333,0.0119303534454489
2015,"NorthSpit",0.0503333333333333,0.0354729944229879
2015,"PointReyes",0.067,0.0269629375254255
2015,"PortAngeles",0.00933333333333333,0.0195021366350801
2015,"PortChicago",0.028,NA
2015,"PortOrford",0.03,0.0425675933075855
2015,"PortSanLuis",0.0573333333333333,0.00642910050732863
2015,"PortTownsend",0.008,0.0175783958312469
2015,"RedwoodCity",0.0256666666666667,0.0205020324195757
2015,"SanDiego",0.073,0.00360555127546399
2015,"SanFrancisco",0.035,0.0289309522829789
2015,"SantaBarbara",0.0613333333333333,0.00602771377334171
2015,"SantaMonica",0.0593333333333333,0.00404145188432738
2015,"Seattle",0.006,0.0155884572681199
2015,"SouthBeachOR",0.00833333333333333,0.0145716619962629
2015,"TokePoint",-0.0656666666666667,0.00513160143944689
2016,"Alameda",0.0113333333333333,0.0205507501890645
2016,"ArenaCove",0.0173333333333333,0.0220529665426975
2016,"Astoria",-0.0386666666666667,0.0682959247198054
2016,"Charleston",-0.00566666666666667,0.0142243921955679
2016,"CherryPoint",-0.00833333333333333,0.00472581562625261
2016,"CrescentCity",-0.00433333333333333,0.00351188458428425
2016,"FridayHarbor",-0.005,0.00818535277187245
2016,"Garibaldi",-0.03,0.0226495033058122
2016,"LaJolla",-0.0146666666666667,0.0125033328890074
2016,"LosAngeles",0.0163333333333333,0.00907377172587747
2016,"Monterey",0.00466666666666667,0.0186100331362771
2016,"NeahBay",-0.0363333333333333,0.0153731367434669
2016,"NorthSpit",0.00633333333333333,0.00757187779440036
2016,"PointReyes",0.005,0.025
2016,"PortAngeles",-0.0143333333333333,0.00850490054811538
2016,"PortChicago",-0.0116666666666667,0.0158219257150744
2016,"PortOrford",0.016,0.0334065861769801
2016,"PortSanLuis",0.003,0.013228756555323
2016,"PortTownsend",-0.0176666666666667,0.0106926766215636
2016,"RedwoodCity",-0.00166666666666667,0.0159478316185409
2016,"SanDiego",0.023,0.012
2016,"SanFrancisco",-0.00566666666666667,0.0225018517756502
2016,"SantaBarbara",0.00266666666666667,0.00838649708360608
2016,"SantaMonica",0.000666666666666667,0.00838649708360608
2016,"Seattle",-0.0126666666666667,0.0133166562369588
2016,"SouthBeachOR",-0.00666666666666667,0.0176729548557488
2016,"TokePoint",-0.0726666666666667,0.0290057465570761
2017,"Alameda",0.072,0.0121655250605964
2017,"ArenaCove",0.036,0.0160934769394311
2017,"Astoria",0.136,0.0810987052917616
2017,"Charleston",0.0516666666666667,0.0551029339811714
2017,"CherryPoint",0.0653333333333333,0.055410588639116
2017,"CrescentCity",0.0273333333333333,0.0472264050435065
2017,"FridayHarbor",0.075,0.058025856305616
2017,"Garibaldi",0.0633333333333333,0.0336501609703926
2017,"LaJolla",-0.0116666666666667,0.0160416125540213
2017,"LosAngeles",0.032,0.01552417469626
2017,"Monterey",0.0216666666666667,0.0104083299973307
2017,"NeahBay",0.0593333333333333,0.0738195999266681
2017,"NorthSpit",0.0406666666666667,0.0320052079095471
2017,"PointReyes",0.028,0.0112694276695846
2017,"PortAngeles",0.073,0.067089492470878
2017,"PortChicago",0.113666666666667,0.0330050501186308
2017,"PortOrford",0.0413333333333333,0.0486038407261539
2017,"PortSanLuis",0.03,0.0175214154679352
2017,"PortTownsend",0.063,0.0594306318324145
2017,"RedwoodCity",0.0646666666666667,0.0144683562761405
2017,"SanDiego",0.0506666666666667,0.0150111069989303
2017,"SanFrancisco",0.034,0.00529150262212918
2017,"SantaBarbara",0.0203333333333333,0.0164418166068514
2017,"SantaMonica",0.033,0.00871779788708135
2017,"Seattle",0.0873333333333333,0.0547205019470156
2017,"SouthBeachOR",0.071,0.0576888204074238
2017,"TokePoint",0.058,0.0669552089086428
2018,"Alameda",0.0226666666666667,0.0116761865920913
2018,"ArenaCove",0.024,0.0105356537528527
2018,"Astoria",0.0296666666666667,0.0747819051197102
2018,"Charleston",0.00133333333333333,0.0140118997046558
2018,"CherryPoint",0.0216666666666667,0.0115036226178249
2018,"CrescentCity",0.00933333333333333,0.0155670592384475
2018,"FridayHarbor",0.0116666666666667,0.00929157324317757
2018,"Garibaldi",0.0116666666666667,0.0263122278291545
2018,"LaJolla",-0.0233333333333333,0.0175594229214212
2018,"LosAngeles",0.0186666666666667,0.0241729876790879
2018,"Monterey",0.00266666666666667,0.0152752523165195
2018,"NeahBay",-0.00966666666666667,0.0257940561628708
2018,"NorthSpit",0.0183333333333333,0.0132790561913614
2018,"PointReyes",0.0133333333333333,0.0119303534454489
2018,"PortAngeles",0.0186666666666667,0.0122202018532156
2018,"PortChicago",0.022,0.00264575131106459
2018,"PortOrford",0.00933333333333333,0.00378593889720018
2018,"PortSanLuis",0.014,0.0206639783197718
2018,"PortTownsend",0.00533333333333333,0.0120554275466834
2018,"RedwoodCity",0.0163333333333333,0.00650640709864771
2018,"SanDiego",0.0186666666666667,0.0182300118851671
2018,"SanFrancisco",-0.003,0.00953939201416946
2018,"SantaBarbara",-0.000666666666666666,0.0186100331362771
2018,"SantaMonica",0,0.0202977831301844
2018,"Seattle",0.028,0.0141774468787578
2018,"SouthBeachOR",0.00433333333333333,0.0161967074843418
2018,"TokePoint",-0.002,0.0422965719651132
2019,"Alameda",0.100333333333333,0.0112398102000582
2019,"ArenaCove",0.0646666666666667,0.0265015722804013
2019,"Astoria",-0.0136666666666667,0.101534887271978
2019,"Charleston",0.0223333333333333,0.0524436205208349
2019,"CherryPoint",0.013,0.050586559479767
2019,"CrescentCity",0.038,0.0435545634807651
2019,"FridayHarbor",0.00366666666666667,0.0485214729097678
2019,"Garibaldi",0.00933333333333333,0.0614356031412839
2019,"LaJolla",-0.00633333333333333,0.0217791949652262
2019,"LosAngeles",0.028,0.0196977156035922
2019,"Monterey",0.0533333333333333,0.00873689494805411
2019,"NeahBay",-0.0143333333333333,0.0569239258425957
2019,"NorthSpit",0.0456666666666667,0.0415491676611377
2019,"PointReyes",0.0633333333333333,0.0133166562369588
2019,"PortAngeles",0.015,0.0459238500128201
2019,"PortChicago",0.103,0.0245153013442625
2019,"PortOrford",0.0133333333333333,0.0462637366987723
2019,"PortSanLuis",0.0413333333333333,0.00750555349946514
2019,"PortTownsend",-0.000999999999999999,0.0443057558337514
2019,"RedwoodCity",0.0936666666666667,0.0137961347243833
2019,"SanDiego",0.025,0.0223383079036887
2019,"SanFrancisco",0.0683333333333333,0.00960902353693305
2019,"SantaBarbara",0.00766666666666667,0.0251462389500564
2019,"SantaMonica",0.011,0.0190787840283389
2019,"Seattle",0.012,0.046776062254106
2019,"SouthBeachOR",0.029,0.0509215082258961
2019,"TokePoint",0.005,0.0745385806143369
2020,"Alameda",0.0123333333333333,0.0110151410945722
2020,"ArenaCove",0.0193333333333333,0.0123423390543824
2020,"Astoria",-0.007,0.0790759128938769
2020,"Charleston",0.0136666666666667,0.0578388566046506
2020,"CherryPoint",-0.00633333333333333,0.0540030863315545
2020,"CrescentCity",0.0213333333333333,0.0345301800362137
2020,"FridayHarbor",0.00333333333333333,0.0545191097995311
2020,"Garibaldi",0.013,0.0700856618717409
2020,"LaJolla",-0.0206666666666667,0.0110151410945722
2020,"LosAngeles",0.0193333333333333,0.0143643076176102
2020,"Monterey",0.017,0.00721110255092798
2020,"NeahBay",0.000333333333333334,0.0783411343633301
2020,"NorthSpit",0.0253333333333333,0.0310859024854247
2020,"PointReyes",0.0133333333333333,0.0110151410945722
2020,"PortAngeles",0.002,0.0667757440991862
2020,"PortChicago",-0.00666666666666667,0.0112398102000582
2020,"PortOrford",0.0116666666666667,0.0545007645206316
2020,"PortSanLuis",0.00833333333333333,0.00808290376865476
2020,"PortTownsend",-0.00833333333333333,0.0595343038368077
2020,"RedwoodCity",-0.008,0.00781024967590665
2020,"SanDiego",0.0136666666666667,0.0162583311976763
2020,"SanFrancisco",-0.00266666666666667,0.00650640709864771
2020,"SantaBarbara",-0.000333333333333333,0.0156950098226581
2020,"SantaMonica",0.000666666666666667,0.0140118997046558
2020,"Seattle",0.01,0.05
2020,"SouthBeachOR",0.0386666666666667,0.0718424201522564
2020,"TokePoint",0.0113333333333333,0.0864947011864503
2021,"Alameda",0.000333333333333333,0.0200333056017556
2021,"ArenaCove",0.00633333333333333,0.029365512652316
2021,"Astoria",-0.0956666666666667,0.0600027777134803
2021,"Charleston",-0.038,0.070164093381159
2021,"CherryPoint",-0.0346666666666667,0.0486757982300582
2021,"CrescentCity",-0.016,0.0542862781925599
2021,"FridayHarbor",-0.029,0.0500899191454728
2021,"Garibaldi",-0.049,0.0803181175078201
2021,"LaJolla",0.00433333333333333,0.0087368949480541
2021,"LosAngeles",0.045,0.008
2021,"Monterey",0.0126666666666667,0.0158850034099251
2021,"NeahBay",-0.0506666666666667,0.0794753630588331
2021,"NorthSpit",-0.01,0.0478434948556227
2021,"PointReyes",-0.002,0.0211660104885167
2021,"PortAngeles",-0.046,0.067446274915669
2021,"PortChicago",-0.0323333333333333,0.0170098010962308
2021,"PortOrford",-0.0343333333333333,0.0749688824335359
2021,"PortSanLuis",0.0206666666666667,0.0132035348802256
2021,"PortTownsend",-0.0466666666666667,0.0607810277416673
2021,"RedwoodCity",-0.019,0.0141774468787578
2021,"SanDiego",0.0406666666666667,0.0110151410945722
2021,"SanFrancisco",-0.014,0.0208086520466848
2021,"SantaBarbara",0.0156666666666667,0.0055075705472861
2021,"SantaMonica",0.0243333333333333,0.00901849950564579
2021,"Seattle",-0.021,0.0526022813193496
2021,"SouthBeachOR",-0.0243333333333333,0.0820325138791524
2021,"TokePoint",-0.0616666666666667,0.099846548930513
2022,"Alameda",-0.0476666666666667,0.0317542648054294
2022,"ArenaCove",-0.013,0.038
2022,"Astoria",0.0596666666666667,0.0714865954800852
2022,"Charleston",0.026,0.0435545634807651
2022,"CherryPoint",-0.031,0.0315119025131775
2022,"CrescentCity",-0.0216666666666667,0.0539289656245448
2022,"FridayHarbor",0.015,0.0341760149812701
2022,"Garibaldi",0.046,0.0486929152957594
2022,"LaJolla",-0.0173333333333333,0.0316596483450675
2022,"LosAngeles",0.0233333333333333,0.028360771028541
2022,"Monterey",-0.03,0.0295972971738975
2022,"NeahBay",0.052,0.0519711458407451
2022,"NorthSpit",-0.019,0.0552177507691141
2022,"PointReyes",-0.045,0.0322335229225724
2022,"PortAngeles",0.0336666666666667,0.0464578662158878
2022,"PortChicago",-0.0906666666666667,0.0351615320106126
2022,"PortOrford",-0.006,0.0560267793113258
2022,"PortSanLuis",-0.009,0.0346987031457949
2022,"PortTownsend",0.0163333333333333,0.0417891532976361
2022,"RedwoodCity",-0.06,0.0244335834457412
2022,"SanDiego",0.0176666666666667,0.0271354626519124
2022,"SanFrancisco",-0.059,0.0347706773014274
2022,"SantaBarbara",-0.004,0.0288444102037119
2022,"SantaMonica",-0.008,0.027712812921102
2022,"Seattle",0.028,0.0390384425918863
2022,"SouthBeachOR",0.0406666666666667,0.0430155010819743
2022,"TokePoint",0.0543333333333333,0.0475219247646108
